serid,type,time
1.3.46.670589.33.1.63644174276232469000003.5075454926704918592,Preprocess-Cpp,72.10230
1.3.12.2.1107.5.1.4.73757.30000017101800253958300665888,PostProcess-FpAreaCheck,0.00296
1.3.46.670589.33.1.63644169280173710800003.5131598700190405076,Preprocess-Python,35.82840
1.3.46.670589.33.1.63644169280173710800003.5131598700190405076,Detection-PrepareLoader,0.00026
1.3.12.2.1107.5.1.4.73757.30000017101800253958300665888,PostProcess-FpAreaCheck,0.00166
1.3.12.2.1107.5.1.4.73757.30000017040600163602100041587,PostProcess-FpAreaCheck,1.00198
1.2.840.113704.1.111.7376.1508627193.12,Preprocess-Cpp,63.40918
1.3.12.2.1107.5.1.4.73757.30000017101800253958300665888,PostProcess-FpAreaCheck,0.00152
1.3.46.670589.33.1.63644169280173710800003.5131598700190405076,Detection-GeneratePatches,5.88685
1.3.46.670589.33.1.63644169280173710800003.5131598700190405076,Detection-SplitPatches,0.00030
1.3.12.2.1107.5.1.4.73757.30000017040600163602100041587,PostProcess-FpAreaCheck,0.00172
1.3.12.2.1107.5.1.4.73757.30000017101800253958300665888,PostProcess-FpAreaCheck,0.00168
1.3.12.2.1107.5.1.4.73757.30000017101800253958300665888,PostProcess-FpAreaCheck,0.00177
1.3.12.2.1107.5.1.4.73757.30000017040600163602100041587,PostProcess-FpAreaCheck,0.00106
1.3.12.2.1107.5.1.4.73757.30000017101800253958300665888,PostProcess-FpAreaCheck,0.00088
1.3.12.2.1107.5.1.4.73757.30000017040600163602100041587,PostProcess-FpAreaCheck,0.00169
1.3.12.2.1107.5.1.4.73757.30000017101800253958300665888,PostProcess-FpAreaCheck,1.00320
1.3.46.670589.33.1.63644174276232469000003.5075454926704918592,Preprocess-Python,30.26962
1.3.46.670589.33.1.63644174276232469000003.5075454926704918592,Detection-PrepareLoader,0.00022
1.3.12.2.1107.5.1.4.73757.30000017040600163602100041587,PostProcess-FpAreaCheck,0.00140
1.3.12.2.1107.5.1.4.73757.30000017101800253958300665888,PostProcess-FpAreaCheck,0.00171
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,Detection-Dbscan,37.24997
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,Detection-Relocate,0.01261
1.3.46.670589.33.1.63644174276232469000003.5075454926704918592,Detection-GeneratePatches,3.53820
1.3.46.670589.33.1.63644174276232469000003.5075454926704918592,Detection-SplitPatches,0.00034
1.3.12.2.1107.5.1.4.73757.30000017101800253958300665888,PostProcess-FpAreaCheck,0.00158
1.3.12.2.1107.5.1.4.73757.30000017040600163602100041587,PostProcess-FpAreaCheck,1.00325
1.2.840.113704.1.111.7376.1508627193.12,Preprocess-Python,30.01406
1.2.840.113704.1.111.7376.1508627193.12,Detection-PrepareLoader,0.00035
1.2.840.113704.1.111.7376.1508627193.12,Detection-GeneratePatches,4.33900
1.2.840.113704.1.111.7376.1508627193.12,Detection-SplitPatches,0.00031
1.3.12.2.1107.5.1.4.73757.30000017101800253958300665888,PostProcess-FpAreaCheck,0.00134
1.3.12.2.1107.5.1.4.73757.30000017040600163602100041587,PostProcess-NoduleSegmentation,43.94839
1.3.12.2.1107.5.1.4.73757.30000017040600163602100041587,PostProcess-DensityClassification,3.34488
1.3.12.2.1107.5.1.4.73757.30000017040600163602100041587,PostProcess-MaliClassification,6.75163
1.3.12.2.1107.5.1.4.73757.30000017040600163602100041587,LungLeaf-FissurePreproc,2.34384
1.3.12.2.1107.5.1.4.73757.30000017101800253958300665888,PostProcess-FpAreaCheck,0.00136
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,PostProcess-AirwayModel,1.01812
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,PostProcess-FpAreaCheck,0.00068
1.3.12.2.1107.5.1.4.73757.30000017101800253958300665888,PostProcess-FpAreaCheck,0.00216
1.3.12.2.1107.5.1.4.73757.30000017040600163602100041587,LungLeaf-FissureSegmentation-SlidingWindow,10.80043
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,PostProcess-FpAreaCheck,0.00129
1.3.12.2.1107.5.1.4.73757.30000017101800253958300665888,PostProcess-FpAreaCheck,0.00164
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,PostProcess-FpAreaCheck,1.00201
1.3.12.2.1107.5.1.4.73757.30000017101800253958300665888,PostProcess-FpAreaCheck,0.00132
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,PostProcess-FpAreaCheck,0.00167
1.3.12.2.1107.5.1.4.73757.30000017101800253958300665888,PostProcess-FpAreaCheck,0.00180
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,PostProcess-FpAreaCheck,0.00117
1.3.46.670589.33.1.63644169184522239800002.5339121781412202348,Detection-2ModelPredict,103.68678
1.3.46.670589.33.1.63644169184522239800002.5339121781412202348,Detection-2ModelGetPbb,1.61710
1.3.46.670589.33.1.63644169184522239800002.5339121781412202348,Detection-Concat,0.00050
1.3.46.670589.33.1.63644169184522239800002.5339121781412202348,Detection-Dbscan,1.01740
1.3.46.670589.33.1.63644169184522239800002.5339121781412202348,Detection-Relocate,0.00265
1.3.12.2.1107.5.1.4.73757.30000017101800253958300665888,PostProcess-NoduleSegmentation,75.00911
1.3.12.2.1107.5.1.4.73757.30000017101800253958300665888,PostProcess-DensityClassification,9.65353
1.3.12.2.1107.5.1.4.73757.30000017101800253958300665888,PostProcess-MaliClassification,14.37107
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,PostProcess-FpAreaCheck,0.00117
1.3.12.2.1107.5.1.4.73757.30000017101800253958300665888,LungLeaf-FissurePreproc,1.59254
1.3.46.670589.33.1.63644169184522239800002.5339121781412202348,PostProcess-AirwayModel,1.39196
1.3.46.670589.33.1.63644169184522239800002.5339121781412202348,PostProcess-FpAreaCheck,0.00076
1.3.46.670589.33.1.63644169184522239800002.5339121781412202348,PostProcess-FpAreaCheck,0.00136
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,PostProcess-FpAreaCheck,0.00153
1.3.12.2.1107.5.1.4.73757.30000017101800253958300665888,LungLeaf-FissureSegmentation-SlidingWindow,9.05872
1.3.46.670589.33.1.63644169184522239800002.5339121781412202348,PostProcess-FpAreaCheck,0.00123
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,PostProcess-FpAreaCheck,0.00155
1.3.12.2.1107.5.1.4.73757.30000017040600163602100041587,LungLeaf-FissureSegmentation-PatchPrediction,35.26449
1.3.12.2.1107.5.1.4.73757.30000017040600163602100041587,LungLeaf-FissureSegmentation-MergeResult,0.16893
1.3.12.2.1107.5.1.4.73757.30000017040600163602100041587,LungLeaf-FissureSegmentation,2.34384
1.3.46.670589.33.1.63644169184522239800002.5339121781412202348,PostProcess-FpAreaCheck,0.00163
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,PostProcess-FpAreaCheck,0.00134
1.3.46.670589.33.1.63644169184522239800002.5339121781412202348,PostProcess-NoduleSegmentation,13.69944
1.3.46.670589.33.1.63644169184522239800002.5339121781412202348,PostProcess-DensityClassification,2.39119
1.3.46.670589.33.1.63644169184522239800002.5339121781412202348,PostProcess-MaliClassification,3.93052
1.3.46.670589.33.1.63644169184522239800002.5339121781412202348,LungLeaf-FissurePreproc,1.04126
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,PostProcess-FpAreaCheck,0.00110
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,PostProcess-FpAreaCheck,0.00303
1.3.46.670589.33.1.63644169184522239800002.5339121781412202348,LungLeaf-FissureSegmentation-SlidingWindow,9.89100
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,PostProcess-FpAreaCheck,0.00114
1.3.12.2.1107.5.1.4.73757.30000017040600163602100041587,LungLeaf-PostProcessingAndDetection,23.72335
1.3.12.2.1107.5.1.4.73757.30000017040600163602100041587,LungSeg-StageOneLungSegPrediction,0.14045
1.3.12.2.1107.5.1.4.73757.30000017040600163602100041587,LungSeg-LungSegPrediction,0.06790
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,PostProcess-FpAreaCheck,0.00253
1.3.12.2.1107.5.1.4.73757.30000017101800253958300665888,LungLeaf-FissureSegmentation-PatchPrediction,30.22696
1.3.12.2.1107.5.1.4.73757.30000017101800253958300665888,LungLeaf-FissureSegmentation-MergeResult,0.16990
1.3.12.2.1107.5.1.4.73757.30000017101800253958300665888,LungLeaf-FissureSegmentation,1.59254
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,PostProcess-FpAreaCheck,1.00216
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,PostProcess-FpAreaCheck,0.00182
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,PostProcess-FpAreaCheck,0.00196
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,PostProcess-FpAreaCheck,0.00088
1.3.12.2.1107.5.1.4.73757.30000017101800253958300665888,LungLeaf-PostProcessingAndDetection,19.12606
1.3.12.2.1107.5.1.4.73757.30000017101800253958300665888,LungSeg-StageOneLungSegPrediction,0.20084
1.3.12.2.1107.5.1.4.73757.30000017101800253958300665888,LungSeg-LungSegPrediction,0.13985
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,PostProcess-FpAreaCheck,0.00101
1.3.46.670589.33.1.63644169184522239800002.5339121781412202348,LungLeaf-FissureSegmentation-PatchPrediction,33.59989
1.3.46.670589.33.1.63644169184522239800002.5339121781412202348,LungLeaf-FissureSegmentation-MergeResult,0.12641
1.3.46.670589.33.1.63644169184522239800002.5339121781412202348,LungLeaf-FissureSegmentation,1.04126
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,PostProcess-FpAreaCheck,0.00104
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,PostProcess-FpAreaCheck,1.00240
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,PostProcess-FpAreaCheck,0.00195
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,PostProcess-FpAreaCheck,0.00167
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,PostProcess-FpAreaCheck,0.00150
1.3.46.670589.33.1.63644169184522239800002.5339121781412202348,LungLeaf-PostProcessingAndDetection,23.39973
1.3.46.670589.33.1.63644169184522239800002.5339121781412202348,LungSeg-StageOneLungSegPrediction,0.08641
1.3.46.670589.33.1.63644169184522239800002.5339121781412202348,LungSeg-LungSegPrediction,0.03214
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,PostProcess-FpAreaCheck,0.00160
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,PostProcess-FpAreaCheck,0.00146
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,PostProcess-FpAreaCheck,1.00243
1.3.46.670589.33.1.63644174276232469000003.5075454926704918592,Detection-2ModelPredict,158.13934
1.3.46.670589.33.1.63644174276232469000003.5075454926704918592,Detection-2ModelGetPbb,1.56239
1.3.46.670589.33.1.63644174276232469000003.5075454926704918592,Detection-Concat,0.00047
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,PostProcess-FpAreaCheck,0.00108
1.3.46.670589.33.1.63644174276232469000003.5075454926704918592,Detection-Dbscan,4.52981
1.3.46.670589.33.1.63644174276232469000003.5075454926704918592,Detection-Relocate,0.00231
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,PostProcess-NoduleSegmentation,102.17436
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,PostProcess-DensityClassification,15.72993
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,PostProcess-MaliClassification,25.88522
1.2.840.113704.1.111.7376.1508627193.12,Detection-2ModelPredict,157.99455
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,LungLeaf-FissurePreproc,1.16034
1.2.840.113704.1.111.7376.1508627193.12,Detection-2ModelGetPbb,1.44399
1.2.840.113704.1.111.7376.1508627193.12,Detection-Concat,0.00043
1.3.46.670589.33.1.63644174276232469000003.5075454926704918592,PostProcess-AirwayModel,0.58378
1.3.46.670589.33.1.63644174276232469000003.5075454926704918592,PostProcess-FpAreaCheck,0.00070
1.2.840.113704.1.111.7376.1508627193.12,Detection-Dbscan,2.99284
1.2.840.113704.1.111.7376.1508627193.12,Detection-Relocate,0.00273
1.3.46.670589.33.1.63644174276232469000003.5075454926704918592,PostProcess-FpAreaCheck,0.00139
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,LungLeaf-FissureSegmentation-SlidingWindow,7.32272
1.3.46.670589.33.1.63644169280173710800003.5131598700190405076,Detection-2ModelPredict,201.07547
1.3.46.670589.33.1.63644174276232469000003.5075454926704918592,PostProcess-FpAreaCheck,0.00133
1.3.46.670589.33.1.63644169280173710800003.5131598700190405076,Detection-2ModelGetPbb,2.01916
1.3.46.670589.33.1.63644169280173710800003.5131598700190405076,Detection-Concat,0.00056
1.3.46.670589.33.1.63644257919529423300002.5134933138474859380,Preprocess-Cpp,73.24244
1.2.840.113704.1.111.7376.1508627193.12,PostProcess-AirwayModel,0.62307
1.2.840.113704.1.111.7376.1508627193.12,PostProcess-FpAreaCheck,0.00059
1.3.12.2.1107.5.1.4.73757.30000017112409335698200182465,Detection-2ModelPredict,218.65043
1.3.12.2.1107.5.1.4.73757.30000017112409335698200182465,Detection-2ModelGetPbb,2.67413
1.3.12.2.1107.5.1.4.73757.30000017112409335698200182465,Detection-Concat,0.00053
1.3.46.670589.33.1.63644174276232469000003.5075454926704918592,PostProcess-FpAreaCheck,0.00101
1.2.840.113704.1.111.7376.1508627193.12,PostProcess-FpAreaCheck,0.00143
1.3.46.670589.33.1.63644174276232469000003.5075454926704918592,PostProcess-FpAreaCheck,0.00175
1.2.840.113704.1.111.7376.1508627193.12,PostProcess-FpAreaCheck,0.00095
1.2.156.112605.14038005439736.20171021233012.3.5600.6,Preprocess-Cpp,55.32211
1.3.46.670589.33.1.63644169280173710800003.5131598700190405076,Detection-Dbscan,1.52696
1.3.46.670589.33.1.63644169280173710800003.5131598700190405076,Detection-Relocate,0.00207
1.3.46.670589.33.1.63644174276232469000003.5075454926704918592,PostProcess-NoduleSegmentation,13.79094
1.3.46.670589.33.1.63644174276232469000003.5075454926704918592,PostProcess-DensityClassification,0.93927
1.3.46.670589.33.1.63644174276232469000003.5075454926704918592,PostProcess-MaliClassification,2.31412
1.2.840.113704.1.111.7376.1508627193.12,PostProcess-FpAreaCheck,0.00171
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,LungLeaf-FissureSegmentation-PatchPrediction,12.14955
1.3.46.670589.33.1.63644174276232469000003.5075454926704918592,LungLeaf-FissurePreproc,1.01014
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,LungLeaf-FissureSegmentation-MergeResult,0.16165
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,LungLeaf-FissureSegmentation,1.16034
1.2.840.113704.1.111.7376.1508627193.12,PostProcess-FpAreaCheck,0.00107
1.3.46.670589.33.1.63644169280173710800003.5131598700190405076,PostProcess-AirwayModel,0.53622
1.3.46.670589.33.1.63644169280173710800003.5131598700190405076,PostProcess-FpAreaCheck,0.00067
1.2.840.113704.1.111.7376.1508627193.12,PostProcess-NoduleSegmentation,12.29936
1.2.840.113704.1.111.7376.1508627193.12,PostProcess-DensityClassification,0.62167
1.2.840.113704.1.111.7376.1508627193.12,PostProcess-MaliClassification,1.84302
1.3.46.670589.33.1.63644169280173710800003.5131598700190405076,PostProcess-FpAreaCheck,0.00103
1.2.840.113704.1.111.7376.1508627193.12,LungLeaf-FissurePreproc,1.00858
1.3.46.670589.33.1.63644169280173710800003.5131598700190405076,PostProcess-FpAreaCheck,0.00160
1.3.46.670589.33.1.63644174276232469000003.5075454926704918592,LungLeaf-FissureSegmentation-SlidingWindow,10.26988
1.3.46.670589.33.1.63644169280173710800003.5131598700190405076,PostProcess-FpAreaCheck,0.00181
1.3.46.670589.33.1.63644257919529423300002.5134933138474859380,Preprocess-Python,23.11042
1.3.46.670589.33.1.63644257919529423300002.5134933138474859380,Detection-PrepareLoader,0.00020
1.2.156.112605.14038005439736.20171021233012.3.5600.6,Preprocess-Python,17.98629
1.2.156.112605.14038005439736.20171021233012.3.5600.6,Detection-PrepareLoader,0.00032
1.3.46.670589.33.1.63644169280173710800003.5131598700190405076,PostProcess-NoduleSegmentation,10.25922
1.3.46.670589.33.1.63644169280173710800003.5131598700190405076,PostProcess-DensityClassification,0.43702
1.3.46.670589.33.1.63644169280173710800003.5131598700190405076,PostProcess-MaliClassification,1.60811
1.3.46.670589.33.1.63644169280173710800003.5131598700190405076,LungLeaf-FissurePreproc,1.00912
1.2.156.112605.14038005439736.20171021233012.3.5600.6,Detection-GeneratePatches,3.93799
1.2.156.112605.14038005439736.20171021233012.3.5600.6,Detection-SplitPatches,0.00034
1.3.46.670589.33.1.63644257919529423300002.5134933138474859380,Detection-GeneratePatches,5.24557
1.3.46.670589.33.1.63644257919529423300002.5134933138474859380,Detection-SplitPatches,0.00033
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,LungLeaf-PostProcessingAndDetection,17.89928
1.2.840.113704.1.111.7376.1508627193.12,LungLeaf-FissureSegmentation-SlidingWindow,13.31427
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,LungSeg-StageOneLungSegPrediction,0.25639
1.3.12.2.1107.5.1.4.73757.30000017110410590937800314411,LungSeg-LungSegPrediction,0.17416
1.3.46.670589.33.1.63644174276232469000003.5075454926704918592,LungLeaf-FissureSegmentation-PatchPrediction,13.43786
1.3.46.670589.33.1.63644174276232469000003.5075454926704918592,LungLeaf-FissureSegmentation-MergeResult,0.18069
1.3.46.670589.33.1.63644174276232469000003.5075454926704918592,LungLeaf-FissureSegmentation,1.01014
1.3.46.670589.33.1.63644169280173710800003.5131598700190405076,LungLeaf-FissureSegmentation-SlidingWindow,15.22339
1.2.840.113704.1.111.7376.1508627193.12,LungLeaf-FissureSegmentation-PatchPrediction,17.18180
1.2.840.113704.1.111.7376.1508627193.12,LungLeaf-FissureSegmentation-MergeResult,0.14777
1.2.840.113704.1.111.7376.1508627193.12,LungLeaf-FissureSegmentation,1.00858
1.3.12.2.1107.5.1.4.73757.30000017112409335698200182465,Detection-Dbscan,31.18155
1.3.12.2.1107.5.1.4.73757.30000017112409335698200182465,Detection-Relocate,0.00961
1.2.840.113704.1.111.12724.1508636625.12,Preprocess-Cpp,76.29485
1.3.46.670589.33.1.63644174276232469000003.5075454926704918592,LungLeaf-PostProcessingAndDetection,28.04252
1.3.46.670589.33.1.63644174276232469000003.5075454926704918592,LungSeg-StageOneLungSegPrediction,0.09269
1.3.46.670589.33.1.63644174276232469000003.5075454926704918592,LungSeg-LungSegPrediction,0.03025
1.3.12.2.1107.5.1.4.73757.30000017112409335698200182465,PostProcess-AirwayModel,0.99005
1.3.12.2.1107.5.1.4.73757.30000017112409335698200182465,PostProcess-FpAreaCheck,0.00063
1.3.12.2.1107.5.1.4.73757.30000017112409335698200182465,PostProcess-FpAreaCheck,0.00150
1.2.840.113704.1.111.7376.1508627193.12,LungLeaf-PostProcessingAndDetection,27.50828
1.2.840.113704.1.111.7376.1508627193.12,LungSeg-StageOneLungSegPrediction,0.09843
1.2.840.113704.1.111.7376.1508627193.12,LungSeg-LungSegPrediction,0.03381
1.3.12.2.1107.5.1.4.73757.30000017112409335698200182465,PostProcess-FpAreaCheck,0.00121
1.3.46.670589.33.1.63644169280173710800003.5131598700190405076,LungLeaf-FissureSegmentation-PatchPrediction,36.79595
1.3.46.670589.33.1.63644169280173710800003.5131598700190405076,LungLeaf-FissureSegmentation-MergeResult,0.26545
1.3.46.670589.33.1.63644169280173710800003.5131598700190405076,LungLeaf-FissureSegmentation,1.00912
1.3.12.2.1107.5.1.4.73757.30000017112409335698200182465,PostProcess-FpAreaCheck,1.00256
1.3.12.2.1107.5.1.4.73757.30000017112409335698200182465,PostProcess-FpAreaCheck,0.00095
1.2.840.113704.1.111.12724.1508636625.12,Preprocess-Python,37.83967
1.2.840.113704.1.111.12724.1508636625.12,Detection-PrepareLoader,0.00040
1.3.12.2.1107.5.1.4.73757.30000017112409335698200182465,PostProcess-FpAreaCheck,0.00126
1.2.840.113704.1.111.12724.1508636625.12,Detection-GeneratePatches,4.83984
1.2.840.113704.1.111.12724.1508636625.12,Detection-SplitPatches,0.00030
1.3.12.2.1107.5.1.4.73757.30000017112409335698200182465,PostProcess-FpAreaCheck,0.00183
1.3.12.2.1107.5.1.4.73757.30000017112409335698200182465,PostProcess-FpAreaCheck,0.00200
1.3.12.2.1107.5.1.4.73757.30000017112409335698200182465,PostProcess-FpAreaCheck,0.00181
1.2.156.112605.14038005439736.20171021233012.3.5600.6,Detection-2ModelPredict,81.55379
1.2.156.112605.14038005439736.20171021233012.3.5600.6,Detection-2ModelGetPbb,1.53494
1.2.156.112605.14038005439736.20171021233012.3.5600.6,Detection-Concat,0.00027
1.3.12.2.1107.5.1.4.73757.30000017112409335698200182465,PostProcess-FpAreaCheck,0.00123
1.3.46.670589.33.1.63644169280173710800003.5131598700190405076,LungLeaf-PostProcessingAndDetection,31.61516
1.3.46.670589.33.1.63644169280173710800003.5131598700190405076,LungSeg-StageOneLungSegPrediction,0.08416
1.3.46.670589.33.1.63644169280173710800003.5131598700190405076,LungSeg-LungSegPrediction,0.02424
1.3.12.2.1107.5.1.4.73757.30000017112409335698200182465,PostProcess-FpAreaCheck,1.00369
1.2.156.112605.14038005439736.20171021233012.3.5600.6,Detection-Dbscan,6.78048
1.2.156.112605.14038005439736.20171021233012.3.5600.6,Detection-Relocate,0.00377
1.3.46.670589.33.1.63644266360615225800002.5755169787266316730,Preprocess-Cpp,72.28645
1.3.46.670589.33.1.63644257919529423300002.5134933138474859380,Detection-2ModelPredict,93.58941
1.3.46.670589.33.1.63644257919529423300002.5134933138474859380,Detection-2ModelGetPbb,1.65187
1.3.46.670589.33.1.63644257919529423300002.5134933138474859380,Detection-Concat,0.00027
